價錢,內容,商家,房型,旅館名稱,旅館地址
2380,豪華四人間 - 不退款,Booking,FOUR,金門品茗居民宿,金門縣金寧鄉頂堡71號
1500,標准雙人或雙床間 - 不退款,Booking,DBL,金門向陽金鷺民宿,金門縣金城鎮西海路三段72巷3弄5號
1666,精致雙人套房(特惠促銷) 雙床,Trip,DBL,金門金西小站,金門縣金寧鄉前厝28號
1700,精緻客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門陸島觀光飯店,金門縣金寧鄉下埔下90號
2100,【大手小手＊親子同遊】3人成行$2100起-典雅客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門陸島觀光飯店,金門縣金寧鄉下埔下90號
4000,行政套房(會員特惠) 大床,Trip,DBL,金門陸島觀光飯店,金門縣金寧鄉下埔下90號
1051,雙人房(Double) ,agoda,DBL,金門ㄚ樂的家裡民宿,金門縣金城鎮後豐港7號
1401,家庭房 - 可住4人(Family room for 4 adults) ,agoda,FOUR,金門ㄚ樂的家裡民宿,金門縣金城鎮後豐港7號
1800,標準三人房,AsiaYo,TRP,金門閩南旅店2館-酒鄉文化館,金門縣金門城132號
1872,三人房(Triple) ,agoda,TRP,金門閩南旅店2館-酒鄉文化館,金門縣金門城132號
1200,標准雙床間 - 免費取消,Booking,DBL,金門君悅沙灘,金門縣金城鎮歐厝27-2號
1600,三人間 - 免費取消,Booking,TRP,金門君悅沙灘,金門縣金城鎮歐厝27-2號
1280,雙人床大套房,AsiaYo,DBL,金門二毛作民宿,金門縣金寧鄉大學路2巷8號
1961,雙人房(Double) ,agoda,DBL,金門二毛作民宿,金門縣金寧鄉大學路2巷8號
2180,四人大套房 (家庭房),AsiaYo,FOUR,金門二毛作民宿,金門縣金寧鄉大學路2巷8號
2941,家庭房(Family) ,agoda,FOUR,金門二毛作民宿,金門縣金寧鄉大學路2巷8號
1864,標準房(Standard Room) ,agoda,DBL,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
1918,標準雙人房 大床 雙床,Trip,DBL,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
1980,"標準雙人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
1980,標準雙人房（一大床）(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
2390,美景三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
2479,美景三人房 床型未知,Trip,TRP,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
2637,三人客房 - 禁菸(Tripe Room - Non-Smoking) ,agoda,TRP,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
2800,"標準三人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3080,精緻四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3196,精致四人房 雙床,Trip,FOUR,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3470,精緻五人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3484,Quarter豪華房(Quarter Deluxe) ,agoda,FOUR,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3598,精致五人房 床型未知,Trip,QUD,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3700,"標準四人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
3767,家庭房 - 可住5人(Family Room - 5 Pax) ,agoda,QUD,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
4000,"家庭套房 (免費早餐, 免費無線上網)(不可退費-不可免費取消)",Hotels,QUD,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
4800,標準房(Standard Room) (含早餐與晚餐),agoda,DBL,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
6200,三人客房 - 禁菸(Tripe Room - Non-Smoking) (含早餐與晚餐),agoda,TRP,金門金沙湖畔商務大飯店,金門縣金沙鎮后浦頭142號
1200,經濟雙人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門明園民宿,金門縣金湖鎮太湖路三段15號
1800,經典四人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門明園民宿,金門縣金湖鎮太湖路三段15號
1200,雙人間 - 帶私人浴室 - 免費取消,Booking,DBL,金門吾家城市客棧,金門縣金寧鄉湖南13-9號
1800,四人間 - 帶私人浴室 - 免費取消,Booking,TRP,金門吾家城市客棧,金門縣金寧鄉湖南13-9號
1372,標準雙人房(Standard Double) ,agoda,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1399,雙人房,Expedia,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1400,標准雙人間 - 不退款,Booking,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1400,"雙人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1400,溫馨雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1400,103、105溫馨雙人房,AsiaYo,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1677,三人房 床型未知,Trip,TRP,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1686,景觀雙人房 大床,Trip,DBL,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1764,三人房(Triple) ,agoda,TRP,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1799,"三人房, 多張床",Expedia,TRP,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1800,"三人房, 多張床 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1800,2+1三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1800,101、102、202三人房,AsiaYo,TRP,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2000,標准四人間 - 不退款,Booking,FOUR,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2000,樓中樓四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2000,302、303樓中樓四人房,AsiaYo,FOUR,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2036,躍層四人房 床型未知,Trip,FOUR,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2451,五人家庭房(5 Person Family) ,agoda,QUD,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2500,"家庭標準客房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2500,家庭標準客房,Expedia,FOUR,金門叮叮單車民宿,金門縣金湖鎮山外里12號
2500,溫馨五人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,金門叮叮單車民宿,金門縣金湖鎮山外里12號
1800,標准雙人間 - 不退款,Booking,DBL,宜蘭艾瑞克民宿,宜蘭縣五結鄉
2600,三人間（3名成人） - 不退款,Booking,TRP,宜蘭艾瑞克民宿,宜蘭縣五結鄉
3600,家庭間 - 不退款,Booking,QUD,宜蘭艾瑞克民宿,宜蘭縣五結鄉
4200,兩臥室套房 - 不退款,Booking,FOUR,宜蘭艾瑞克民宿,宜蘭縣五結鄉
1600,豪華雙人間 - 帶陽台 - 不退款,Booking,DBL,金門海灣Villa會館,金門縣金沙鎮浦山里后宅76號
2200,豪華三人間 - 不退款,Booking,TRP,金門海灣Villa會館,金門縣金沙鎮浦山里后宅76號
1900,標准雙人或雙床間 - 不退款,Booking,DBL,金門瀚裕坊民宿,金門縣金湖鎮瓊林111號
2100,三人間 - 不退款,Booking,TRP,金門瀚裕坊民宿,金門縣金湖鎮瓊林111號
2400,標准四人間 - 不退款,Booking,FOUR,金門瀚裕坊民宿,金門縣金湖鎮瓊林111號
2236,雙人房 大床,Trip,DBL,金門校長的家民宿,金門縣金城鎮珠山17號
2355,標準雙床間 床型未知,Trip,DBL,金門校長的家民宿,金門縣金城鎮珠山17號
3216,四人房 床型未知,Trip,FOUR,金門校長的家民宿,金門縣金城鎮珠山17號
1800,大號床間 - 不退款,Booking,DBL,金門古韻民宿,金門縣金城鎮前水頭112號
2100,三人間 - 不退款,Booking,TRP,金門古韻民宿,金門縣金城鎮前水頭112號
2500,四人間 - 不退款,Booking,FOUR,金門古韻民宿,金門縣金城鎮前水頭112號
8500,豪華別墅 - 不退款,Booking,QUD,金門古韻民宿,金門縣金城鎮前水頭112號
800,小型單人間 - 免費取消,Booking,SGL,金門紅磚瓦民宿,金門縣金城鎮吳厝7號
1500,標准雙人或雙床間 - 免費取消,Booking,DBL,金門紅磚瓦民宿,金門縣金城鎮吳厝7號
1700,雙人間 - 帶外部私人浴室 - 不退款,Booking,DBL,金門樓仔下古厝民宿-瓊林92號,金門縣金湖鎮瓊林92號
1800,豪華雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門樓仔下古厝民宿-瓊林92號,金門縣金湖鎮瓊林92號
1800,雙人套房,AsiaYo,DBL,金門樓仔下古厝民宿-瓊林92號,金門縣金湖鎮瓊林92號
3000,標准四人間 - 不退款,Booking,FOUR,金門樓仔下古厝民宿-瓊林92號,金門縣金湖鎮瓊林92號
1278,雙人房(Double Room) ,agoda,DBL,金門金旦民宿,金門縣金沙鎮大洋里內洋30之1號
1300,雙人間 - 帶加床,Booking,DBL,金門金旦民宿,金門縣金沙鎮大洋里內洋30之1號
1800,三人間 - 帶浴室,Booking,TRP,金門金旦民宿,金門縣金沙鎮大洋里內洋30之1號
1874,三人房(Triple Room) ,agoda,TRP,金門金旦民宿,金門縣金沙鎮大洋里內洋30之1號
2130,四人房(Quad) ,agoda,FOUR,金門金旦民宿,金門縣金沙鎮大洋里內洋30之1號
2200,四人間 - 帶私人浴室,Booking,FOUR,金門金旦民宿,金門縣金沙鎮大洋里內洋30之1號
1829,簡單雙人房 大床,Trip,DBL,金門金八古厝民宿,金門縣金寧鄉南山85號
2100,豪華雙人或雙床間 - 不退款,Booking,DBL,金門輕松民宿,盤果路212巷1號
2800,舒適三人間 - 不退款,Booking,TRP,金門輕松民宿,盤果路212巷1號
3200,典雅四人間 - 不退款,Booking,FOUR,金門輕松民宿,盤果路212巷1號
1279,和室雙人房(花現螢蹤) 大床,Trip,DBL,金門水頭54號民宿-定風波,金門縣金城鎮前水頭54號
1778,三人房(花現螢蹤) 床型未知,Trip,TRP,金門水頭54號民宿-定風波,金門縣金城鎮前水頭54號
900,單人雅房,AsiaYo,SGL,金門夏興客棧,891金門縣金湖鎮夏興27號
1069,溫馨二人套房 床型未知,Trip,DBL,金門夏興客棧,891金門縣金湖鎮夏興27號
1200,溫馨二人套房,AsiaYo,DBL,金門夏興客棧,891金門縣金湖鎮夏興27號
1376,三人套房 床型未知,Trip,TRP,金門夏興客棧,891金門縣金湖鎮夏興27號
1500,三人套房,AsiaYo,TRP,金門夏興客棧,891金門縣金湖鎮夏興27號
1729,家族四人套房 床型未知,Trip,FOUR,金門夏興客棧,891金門縣金湖鎮夏興27號
2000,家族四人套房,AsiaYo,FOUR,金門夏興客棧,891金門縣金湖鎮夏興27號
1420,平價房(雙人床)(Budget Double Bed) ,agoda,DBL,金門四海會館,金城鎮西海路一段9號2F
1500,高級二人房,AsiaYo,DBL,金門四海會館,金城鎮西海路一段9號2F
1704,標準三人房(Standard Triple) ,agoda,TRP,金門四海會館,金城鎮西海路一段9號2F
1800,高級三人間,AsiaYo,TRP,金門四海會館,金城鎮西海路一段9號2F
2082,標準四人房(Standard Quadruple) ,agoda,FOUR,金門四海會館,金城鎮西海路一段9號2F
2200,高級四人間,AsiaYo,FOUR,金門四海會館,金城鎮西海路一段9號2F
600,4床混合宿舍間的1個床位 - 不退款,Booking,SGL,金門幸福樹舍背包客棧,金門縣金寧鄉環島北路二段613號
1500,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,金門幸福樹舍背包客棧,金門縣金寧鄉環島北路二段613號
1600,高級特大號床間 - 不退款,Booking,DBL,金門優豆簡餐民宿,金門縣金寧鄉安美村37-2號
3600,舒適四人間 - 不退款,Booking,FOUR,金門優豆簡餐民宿,金門縣金寧鄉安美村37-2號
1227,客房(兩床)(Twin) ,agoda,DBL,金門華僑會館,893金門縣光前路147號
1490,三人房(Triple Room) ,agoda,TRP,金門華僑會館,893金門縣光前路147號
1200,海景雙人間 - 單人用 - 不退款,Booking,SGL,金門貓公石海景民宿,金門縣烈嶼鄉埔頭24之2號
1500,山景雙人或雙床間 - 不退款,Booking,DBL,金門貓公石海景民宿,金門縣烈嶼鄉埔頭24之2號
1500,雙人房(二小床),AsiaYo,DBL,金門貓公石海景民宿,金門縣烈嶼鄉埔頭24之2號
2600,四人間 - 不退款,Booking,FOUR,金門貓公石海景民宿,金門縣烈嶼鄉埔頭24之2號
1800,雙人或雙床間 - 不退款,Booking,DBL,金門福華大飯店,金門縣金湖鎮黃海路103之1號
1700,含早餐 精緻單人套房 一大床,雄獅,SGL,金門新金門商旅,金門縣金城鎮民族路176號
1700,精緻單人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,SGL,金門新金門商旅,金門縣金城鎮民族路176號
1800,含早餐 精緻雙人房(2人入住) 一大床,雄獅,DBL,金門新金門商旅,金門縣金城鎮民族路176號
1800,精緻雙人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門新金門商旅,金門縣金城鎮民族路176號
1963,"雙人房, 私人浴室, 城市景觀",Expedia,DBL,金門新金門商旅,金門縣金城鎮民族路176號
1964,"雙人房, 私人浴室, 城市景觀 - Standard with breakfast (免費早餐, 免費無線上網)(不可退費-不可免費取消-全套早餐)",Hotels,DBL,金門新金門商旅,金門縣金城鎮民族路176號
2200,含早餐 精緻雙標大套房(4人入住) 兩大床,雄獅,FOUR,金門新金門商旅,金門縣金城鎮民族路176號
2200,精緻四人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門新金門商旅,金門縣金城鎮民族路176號
1800,含早餐 雙人房 一大床,雄獅,DBL,金門水頭86號民宿-北緯24,金門縣金城鎮前水頭86號
3000,含早餐 四人房 二大床,雄獅,FOUR,金門水頭86號民宿-北緯24,金門縣金城鎮前水頭86號
1600,標准套房 - 單人用 - 不退款,Booking,SGL,金門天井的月光古厝民宿,金門縣金城鎮歐厝54號
1799,彎月雙人房,Expedia,DBL,金門天井的月光古厝民宿,金門縣金城鎮歐厝54號
1800,標准套房 - 不退款,Booking,DBL,金門天井的月光古厝民宿,金門縣金城鎮歐厝54號
3599,私覓閣樓四人房,Expedia,QUD,金門天井的月光古厝民宿,金門縣金城鎮歐厝54號
3600,四人套房 - 不退款,Booking,FOUR,金門天井的月光古厝民宿,金門縣金城鎮歐厝54號
2000,高級大號床間 - 不退款,Booking,DBL,金門自由行民宿,金門縣金寧鄉安岐268號
2300,三人間 - 帶浴室 - 不退款,Booking,TRP,金門自由行民宿,金門縣金寧鄉安岐268號
4200,家庭間 - 帶私人浴室 - 不退款,Booking,QUD,金門自由行民宿,金門縣金寧鄉安岐268號
3600,豪華雙人間 - 帶2張雙人床 - 不退款,Booking,FOUR,金門十八支樑民宿,893金門縣金城鎮前水頭12號
5400,家庭間 - 帶浴缸 - 不退款,Booking,QUD,金門十八支樑民宿,893金門縣金城鎮前水頭12號
2000,標准雙床間,Booking,DBL,金門八二三行館飯店,夏興100號
2000,含早餐 精緻標準二人房 ,雄獅,DBL,金門八二三行館飯店,夏興100號
2000,精緻雙人客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門八二三行館飯店,夏興100號
2000,精緻標準房（二小床）,AsiaYo,DBL,金門八二三行館飯店,夏興100號
2078,精致雙人房 大床 雙床,Trip,DBL,金門八二三行館飯店,夏興100號
1500,高級雙人間,Booking,DBL,金門榕樹下民宿,金門縣金寧鄉下堡17號
1589,雙人房(14天內預訂)(金牌以上會員特惠) 大床,Trip,DBL,金門榕樹下民宿,金門縣金寧鄉下堡17號
2500,四人間,Booking,FOUR,金門榕樹下民宿,金門縣金寧鄉下堡17號
2500,四人房(14天內預訂)(金牌以上會員特惠) 雙床,Trip,FOUR,金門榕樹下民宿,金門縣金寧鄉下堡17號
1100,雙人或雙床間 - 帶共用浴室 - 不退款,Booking,DBL,金門時光旅舍,金門縣金城鎮光前路67號
1100,"基本雙床房, 2 張單人床, 共用浴室 (免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,金門時光旅舍,金門縣金城鎮光前路67號
1100,"基本雙床房, 2 張單人床, 共用浴室",Expedia,DBL,金門時光旅舍,金門縣金城鎮光前路67號
1399,"基本三人房, 共用浴室",Expedia,TRP,金門時光旅舍,金門縣金城鎮光前路67號
1400,三人間 - 帶共用浴室 - 不退款,Booking,TRP,金門時光旅舍,金門縣金城鎮光前路67號
1400,"基本三人房, 共用浴室 (免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,金門時光旅舍,金門縣金城鎮光前路67號
1400,青旅房三人房(一大一小床),AsiaYo,TRP,金門時光旅舍,金門縣金城鎮光前路67號
1600,含早餐 精緻單人房 一小床,雄獅,SGL,金門海福大飯店,金門縣金城鎮民權路85號
1846,精致雙人房(特惠促銷) 大床 雙床,Trip,DBL,金門海福大飯店,金門縣金城鎮民權路85號
1980,含早餐 精緻雙人房 一大床或二小床,雄獅,DBL,金門海福大飯店,金門縣金城鎮民權路85號
1980,精緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門海福大飯店,金門縣金城鎮民權路85號
2158,"標準客房, 私人浴室, 城市景觀",Expedia,DBL,金門海福大飯店,金門縣金城鎮民權路85號
2419,溫馨三人房(特惠促銷) 床型未知,Trip,TRP,金門海福大飯店,金門縣金城鎮民權路85號
2480,含早餐 溫馨三人房 一大床+一小床,雄獅,TRP,金門海福大飯店,金門縣金城鎮民權路85號
2480,溫馨三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門海福大飯店,金門縣金城鎮民權路85號
1700,標準雙人房 大床,Trip,DBL,金門北緯24民宿,金門縣金城鎮前水頭44號
1800,雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門北緯24民宿,金門縣金城鎮前水頭44號
1800,double room,AsiaYo,DBL,金門北緯24民宿,金門縣金城鎮前水頭44號
2550,四人房(14天內預訂) 雙床,Trip,TRP,金門北緯24民宿,金門縣金城鎮前水頭44號
2800,四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門北緯24民宿,金門縣金城鎮前水頭44號
3000,豪華四人房,AsiaYo,FOUR,金門北緯24民宿,金門縣金城鎮前水頭44號
2000,雙床間 - 帶浴室,Booking,FOUR,金門祥華81民宿,金門縣金沙鎮斗門81之1號
2000,"家庭客房, 2 張標準雙人床 (免費早餐, 免費無線上網)(可退費-不可免費取消)",Hotels,FOUR,金門祥華81民宿,金門縣金沙鎮斗門81之1號
1200,雙人房(特惠促銷) 雙床,Trip,DBL,金門戴家民宿,金門縣金城鎮小西門65-1號
1300,雙人或雙床間 - 帶私人浴室,Booking,DBL,金門戴家民宿,金門縣金城鎮小西門65-1號
1437,客房(兩床)(Twin) ,agoda,DBL,金門戴家民宿,金門縣金城鎮小西門65-1號
1440,三人房(特惠促銷) 床型未知,Trip,FOUR,金門戴家民宿,金門縣金城鎮小西門65-1號
1499,雙人房,Expedia,DBL,金門戴家民宿,金門縣金城鎮小西門65-1號
1500,"雙人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,金門戴家民宿,金門縣金城鎮小西門65-1號
1500,二人套房,AsiaYo,DBL,金門戴家民宿,金門縣金城鎮小西門65-1號
1600,三人間 - 帶私人浴室,Booking,TRP,金門戴家民宿,金門縣金城鎮小西門65-1號
1725,三人房(Triple) ,agoda,TRP,金門戴家民宿,金門縣金城鎮小西門65-1號
1799,三人房,Expedia,TRP,金門戴家民宿,金門縣金城鎮小西門65-1號
1800,"三人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,金門戴家民宿,金門縣金城鎮小西門65-1號
1800,三人套房,AsiaYo,TRP,金門戴家民宿,金門縣金城鎮小西門65-1號
2000,四人間 - 帶私人浴室,Booking,FOUR,金門戴家民宿,金門縣金城鎮小西門65-1號
2108,四人房(2張雙人床)(Quad (2 Double Beds)) ,agoda,FOUR,金門戴家民宿,金門縣金城鎮小西門65-1號
2199,四人房,Expedia,FOUR,金門戴家民宿,金門縣金城鎮小西門65-1號
2200,"四人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,金門戴家民宿,金門縣金城鎮小西門65-1號
2200,四人套房,AsiaYo,FOUR,金門戴家民宿,金門縣金城鎮小西門65-1號
1200,標准雙人間 - 免費取消,Booking,DBL,金門君悅三民宿,金門縣金寧鄉安美村安岐32號
1200,雙人房(Double Room) ,agoda,DBL,金門君悅三民宿,金門縣金寧鄉安美村安岐32號
1600,三人間 - 免費取消,Booking,TRP,金門君悅三民宿,金門縣金寧鄉安美村安岐32號
1080,海景三人間 - 單人用 - 不退款,Booking,SGL,金門彼岸古厝民宿,湖埔村下埔下23號
1280,海景三人間 - 不退款,Booking,DBL,金門彼岸古厝民宿,湖埔村下埔下23號
2800,家庭間 - 帶淋浴 - 不退款,Booking,FOUR,金門彼岸古厝民宿,湖埔村下埔下23號
1600,標准特大號床間 - 單人用 - 不退款,Booking,SGL,金門龍門客棧民宿,金門縣金寧鄉古寧村林厝3號
1800,標准雙床間 - 不退款,Booking,DBL,金門龍門客棧民宿,金門縣金寧鄉古寧村林厝3號
2300,三人間 - 帶私人浴室 - 不退款,Booking,TRP,金門龍門客棧民宿,金門縣金寧鄉古寧村林厝3號
1700,標准雙床間 - 單人用 - 不退款,Booking,SGL,金門印象瓊林民宿,瓊林100號
1900,標准雙人間 - 不退款,Booking,DBL,金門印象瓊林民宿,瓊林100號
2070,精致雙人房(3天內預訂) 大床,Trip,DBL,金門旅圖精緻民宿,金門縣金城鎮浴井15號
1900,【國民旅遊卡訂房優惠專案】2人同行1900元起-雙人房(A)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,金門依山行館民宿,金門縣金城鎮珠山50號
1999,雙人房(特惠促銷) 大床,Trip,DBL,金門依山行館民宿,金門縣金城鎮珠山50號
2000,雙人房(Double) ,agoda,DBL,金門依山行館民宿,金門縣金城鎮珠山50號
2500,【國民旅遊卡訂房優惠專案】3人同行2500元起-三人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,金門依山行館民宿,金門縣金城鎮珠山50號
2600,Trip房(Trip Room) ,agoda,TRP,金門依山行館民宿,金門縣金城鎮珠山50號
2629,三人房(特惠促銷) 床型未知,Trip,TRP,金門依山行館民宿,金門縣金城鎮珠山50號
3000,"標準雙人房 (免費早餐, 免費上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,金門依山行館民宿,金門縣金城鎮珠山50號
3100,【國民旅遊卡訂房優惠專案】4人同行3100元起-四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,金門依山行館民宿,金門縣金城鎮珠山50號
3114,家庭房(Family) ,agoda,FOUR,金門依山行館民宿,金門縣金城鎮珠山50號
3200,"標準四人房, 庭園景觀 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,金門依山行館民宿,金門縣金城鎮珠山50號
3249,四人房 床型未知,Trip,FOUR,金門依山行館民宿,金門縣金城鎮珠山50號
4200,"標準四人房, 庭園景觀",Expedia,QUD,金門依山行館民宿,金門縣金城鎮珠山50號
4600,"舒適三人房, 庭園景觀",Expedia,FOUR,金門依山行館民宿,金門縣金城鎮珠山50號
5431,三人房(Triple) ,agoda,TRP,金門金芬芳文創燕南山旅館,893金門縣金城鎮賢庵里古區2-2號
1500,雙人間 - 帶私人浴室 - 免費取消,Booking,DBL,金門八八古藝民宿,金門縣金寧鄉頂堡113號
1706,精致雙人房 大床,Trip,DBL,金門八八古藝民宿,金門縣金寧鄉頂堡113號
1715,標準雙人房(Standard Double) ,agoda,DBL,金門八八古藝民宿,金門縣金寧鄉頂堡113號
1800,豪華雙人間,AsiaYo,DBL,金門八八古藝民宿,金門縣金寧鄉頂堡113號
1900,家庭間 - 帶浴室 - 免費取消,Booking,TRP,金門八八古藝民宿,金門縣金寧鄉頂堡113號
2143,標準房(雙人床+單人床)(Standard 1 Double + 1 Single Bed) ,agoda,TRP,金門八八古藝民宿,金門縣金寧鄉頂堡113號
2200,豪華三人間,AsiaYo,TRP,金門八八古藝民宿,金門縣金寧鄉頂堡113號
3119,精致三人房 床型未知,Trip,TRP,金門八八古藝民宿,金門縣金寧鄉頂堡113號
1766,標準雙人房 雙床,Trip,DBL,金門印象古寧民宿,金門縣金寧鄉北山95號
1419,雙人雅房 雙床,Trip,DBL,金門古寧頭雙鯉風晴古厝民宿,金門縣金寧鄉古寧村北山13號
1000,單人間  - 不退款,Booking,SGL,金門君悅坊民宿,金門縣金湖鎮小徑村31號
1138,標準二人房 大床 雙床,Trip,DBL,金門君悅坊民宿,金門縣金湖鎮小徑村31號
1200,海景雙人間 - 不退款,Booking,DBL,金門君悅坊民宿,金門縣金湖鎮小徑村31號
1200,雙人房A(Double Room A) ,agoda,DBL,金門君悅坊民宿,金門縣金湖鎮小徑村31號
1800,三人間 - 不退款,Booking,TRP,金門君悅坊民宿,金門縣金湖鎮小徑村31號
1800,三人房(Triple Room) ,agoda,TRP,金門君悅坊民宿,金門縣金湖鎮小徑村31號
1976,標準三人房 床型未知,Trip,TRP,金門君悅坊民宿,金門縣金湖鎮小徑村31號
2100,四人間 - 不退款,Booking,FOUR,金門君悅坊民宿,金門縣金湖鎮小徑村31號
2127,精致四人房 床型未知,Trip,FOUR,金門君悅坊民宿,金門縣金湖鎮小徑村31號
2438,家庭房(Family Room) ,agoda,FOUR,金門君悅坊民宿,金門縣金湖鎮小徑村31號
